x0,x1,response
0.6736111609812518,0.7943385124614728,1.213743670745314
-0.042952375685178845,0.45504455169233693,0.16264984805999072
-0.7446374634940136,-0.7881721453866279,-0.09568140699096384
-0.7369677357881792,0.6415737640976769,-0.27195388921100316
-0.7673633627746266,0.7394525353557182,-0.17429196964800642
-0.62599600708955,-0.23209873556287386,-0.5320609354353518
-0.9620801018195113,-0.7287103142904778,-0.3139707357495164
0.6576291717223886,0.11394785157558007,0.6242259427514161
0.833029496661283,-0.6112985526030186,1.1050219676626356
0.7654841035279807,0.15877881546535955,0.7180941828984946
-0.30659771853719,-0.28141223849881913,-0.22270667272815786
0.9512120142593712,-0.6796902265360063,1.2598402643130837
-0.6634181968591224,-0.731611800964433,-0.10575251088078896
0.44860914310423317,-0.9382964652213885,1.2047065618712922
-0.6135889662160496,0.5004395756031286,-0.32797542057444184
0.44294150871839544,-0.31237351751502995,0.5260213977005548
-0.14481732247938583,-0.5570822336620047,0.1610713310836572
0.9323866631894575,0.5751756742214,1.1278698324912761
-0.7354496787816083,-0.7396872720395142,-0.15067613858844464
0.9126976143975769,-0.031077099056496582,0.7921223003314498
0.7818550124841597,-0.6296532576027636,1.0907552897716593
0.3401872871265468,-0.17556434182436753,0.3644816099294628
0.7819670714157296,0.33278498726500105,0.8151960855270214
-0.4293079265117068,0.5167828014626186,-0.15234052432834544
-0.27817680291108915,-0.6175182389466041,0.09755113159728823
-0.836856368183265,0.6613866983307473,-0.31892619533482736
0.931030068318325,-0.23180307046909165,0.8559421364053882
0.4140188032519321,0.4836015625823942,0.6340361816699356
0.029701597817202385,0.6106815773222873,0.394044678095557
-0.7571057916235782,0.3119459557282771,-0.5896639607901162
0.5498715637865121,0.9958945852058765,1.3595932917357967
0.304181588598875,0.25010797838098764,0.36202564867276377
-0.45848795574201784,0.7591544971019386,0.10234559063932125
-0.7417017226585836,0.7506228991931947,-0.1414504461866507
-0.11507029001352165,-0.02377157659592055,-0.11425142601918307
-0.8358985078779373,0.28045460072483963,-0.6633255633183155
-0.14860477069535882,0.5182289214019355,0.11728607687099935
-0.8317543788868393,-0.8045102395905843,-0.13612992261373513
-0.42996222397544837,-0.9177851334975455,0.32935952190111156
0.8575140625093343,-0.7814105938938418,1.3295795114519873
-0.01333668999378923,0.03186527784960824,-0.01232089887918298
-0.6091288867860392,-0.19741891921221844,-0.5331888731171155
-0.7528459347313132,0.5955251005326829,-0.33645603156550447
-0.12373610365744336,0.3983682161158175,0.03461134809611091
0.9454674985922049,0.46783722571662834,1.0278990289802707
0.6875867753838778,-0.555512289701066,0.938393403578361
-0.04926223967076848,0.625208297272628,0.33176487691035544
0.6515256810855645,0.3075580615465743,0.7008512327739875
-0.020701387090434897,-0.2950481244129448,0.0662435761402038
-0.9158849055330145,-0.1652212431983413,-0.765807214563471
-0.6039954716568656,-0.19821994907349683,-0.5286545233503632
0.8493502990810466,-0.8186445042340367,1.3719775984295426
0.32446283228384565,-0.7497460548812083,0.8517801542590957
-0.47129854527479265,-0.18082555789771426,-0.4213515888065484
-0.01952300313362798,-0.011711525146169244,-0.0193846031453113
0.20907818470036355,-0.01150198500375521,0.20769054320300248
0.8278283020670849,0.19625010486191652,0.7749685886309767
-0.7558855926991195,-0.1315908533567105,-0.6686180644797373
0.5180397954294045,-0.3448844414202319,0.6138430849253931
-0.7855509177980149,-0.6461065233118584,-0.3017807066270835
0.6915725417170762,0.45654172548952676,0.8446736858373943
-0.9488826644485715,-0.4816426044505382,-0.5828605179442707
0.5125771032276298,0.6785980442860673,0.9348166483851177
0.5254805152721689,-0.4760316305441392,0.72630045161865
-0.45076839764797705,0.22717744849034371,-0.38407062170518824
-0.12553727725148622,-0.25373669778959007,-0.06086995790560887
0.6933722531734718,-0.1636661501362029,0.6659178002213226
-0.08427221593928924,0.8354893515544932,0.5585467382159988
0.29462698238876484,-0.7499903797484697,0.8236733924043815
-0.20938313021875743,0.9014441789260674,0.51822198316923
-0.19041918309081418,0.9843315009455711,0.6349976818328635
-0.4047531885967075,-0.2779188936996946,-0.31662976832521894
-0.9237281640520094,-0.6265424951484364,-0.4153039080348421
-0.5192267120248193,0.38222073606857676,-0.3506353477005358
0.1750436807539022,-0.5396072969513024,0.4612301063883444
-0.043104154030452646,-0.2586975499491708,0.02378366823244156
0.9397760424954558,-0.5378770350985751,1.0927185955444298
-0.6288961587888817,0.4290202903283493,-0.40523153643430937
-0.6554682576210571,0.18262223619741969,-0.576185828364183
-0.8271288490243214,0.8298195437004079,-0.10053348081089553
-0.333279118038204,-0.9882163039730614,0.5014392556839464
0.18957713832087864,0.3831981891783347,0.3347573441158011
0.8982554582983115,-0.20205346621165554,0.8230555569451481
-0.9986680256259393,-0.05174576867869218,-0.838072948368325
0.3079781179998009,-0.29634848282112847,0.3908420824335496
0.8495269048605583,0.023114980346377267,0.7515023885490827
0.2221877331477149,0.7914446238380608,0.806583667607601
0.3494927556927532,0.28532284945702124,0.4237405076806978
-0.7639999293752464,0.1603392949332041,-0.6661093614375913
0.4045159321013272,-0.7930305649760987,0.9818273373881814
0.4783206426979101,-0.6174342491056308,0.8323467969156375
0.4213783706163676,-0.01513259916941867,0.4092476358290051
0.8218409157377815,0.5498069411904685,1.0301054304120085
0.019078025812542254,-0.10909305960412441,0.030977883229558804
-0.7794562754834913,-0.5142630489999149,-0.44149843595207583
0.8832297674228264,0.8886403611627849,1.4829219018712052
-0.16042831594498352,-0.5230968017204989,0.1104873769898902
0.08824691566542331,0.4674973382991925,0.3049504375517253
-0.34566402030038557,-0.7041901383770013,0.13698764303507815
-0.6162005040515754,-0.07372078745773192,-0.5725039183735149
