x0,response
0.8328575540032328,1.028859852748314
0.17390281533696283,-1.4285907939989722
1.327481031476538,1.9728563459139545
1.7088030299979762,2.5288068448988446
0.13289431963882525,-1.7686496500270021
0.7421317612859106,0.8119905512909585
0.4081429756120041,-0.21159414002386
0.23067343727347334,-1.0516292010539863
0.5425274490255285,0.2553279460213334
1.988740838123856,2.877206042470698
1.0721605272317953,1.5268593888478317
0.9821416597011821,1.3503360882078035
1.4964962881427544,2.2329030962144776
0.7143589808620556,0.7417088086366095
1.7967433506588948,2.6428870790347867
0.381248081532491,-0.3183299884246853
0.5783766785416964,0.36526387088540746
1.6700893648708637,2.4771010205779502
0.4587103777144488,-0.024230768562170713
1.466483594114178,2.1884544026409234
